index,Ordinary,Adjusted
1804,0.0472762891623821,0.0472762891623821
1805,0.00486357453013508,0.00486357453013508
1806,0.0157972269735968,0.0157972269735968
1807,0.0664933818723504,0.0664933818723504
1808,0.00420457777886862,0.00420457777886862
1809,0.0989262519345186,0.0989262519345186
1810,0.0468855071839802,0.0468855071839802
1811,0.0762843539075176,0.0762843539075176
1812,0.0395857324450948,0.0395857324450948
1813,0.0317037166481657,0.0317037166481657
1814,0.0471183198530172,0.0471183198530172
1815,0.0611980560377307,0.0611980560377307
1816,0.0605999246606936,0.0605999246606936
1817,0.00481593019505389,0.00481593019505389
1818,0.0859525670294323,0.0859525670294323
1819,0.0184569349446999,0.0184569349446999
1820,0.0226648661179968,0.0226648661179968
1821,0.0280557620022818,0.0280557620022818
1822,0.0173346383066253,0.0173346383066253
1823,0.044214323814286,0.044214323814286
1824,0.035789490964884,0.035789490964884
1825,0.0143532712094312,0.0143532712094312
1826,0.0640167472798101,0.0640167472798101
1827,0.0313324040502272,0.0313324040502272
1828,0.0356646843721115,0.0356646843721115
1829,0.00458314115407765,0.00458314115407765
1830,0.00894704653823586,0.00894704653823586
1831,0.00589174802317904,0.00589174802317904
1832,0.0384730523605489,0.0384730523605489
1833,0.00735722940981831,0.00735722940981831
1834,0.00417772843397324,0.00417772843397324
1835,0.159021418348901,0.159021418348901
1836,0.0124032350496035,0.0124032350496035
1837,0.0593865209390215,0.0593865209390215
1838,0.0286180231070357,0.0286180231070357
1839,0.00466523912208716,0.00466523912208716
1840,0.0206161123336402,0.0206161123336402
1841,0.00778011515166732,0.00778011515166732
1842,0.00434144192727282,0.00434144192727282
1843,0.154346555627456,0.154346555627456
1844,0.00983017782922546,0.00983017782922546
1845,0.0397377903496874,0.0397377903496874
1846,0.0222817647674706,0.0222817647674706
1847,0.00437744016855546,0.00437744016855546
1848,0.0205470889992129,0.0205470889992129
1849,0.0166555730349701,0.0166555730349701
1850,0.0204457180398244,0.0204457180398244
1851,0.032785950240721,0.032785950240721
1852,0.00707044552465541,0.00707044552465541
1853,0.0205411650801486,0.0205411650801486
1854,0.0065598292635709,0.0065598292635709
1855,0.13078691606394,0.13078691606394
1856,0.144312880706211,0.144312880706211
1857,0.00519786515740417,0.00519786515740417
1858,0.0689964312001298,0.0689964312001298
1859,0.0147985492589811,0.0147985492589811
1860,0.0044742710521164,0.0044742710521164
1861,0.00904035523932922,0.00904035523932922
1862,0.102552334745465,0.102552334745465
1863,0.0372241510840172,0.0372241510840172
1864,0.0184893216626408,0.0184893216626408
1865,0.00670661885103008,0.00670661885103008
1866,0.00488497625507234,0.00488497625507234
1867,0.0493021619436887,0.0493021619436887
1868,0.00440957929056318,0.00440957929056318
1869,0.00478185072539528,0.00478185072539528
1870,0.00709672464296784,0.00709672464296784
1871,0.0200778124428248,0.0200778124428248
1872,0.0319201224698308,0.0319201224698308
1873,0.0127960383606295,0.0127960383606295
1874,0.0360303757683064,0.0360303757683064
1875,0.0455244881926483,0.0455244881926483
1876,0.145915094489841,0.145915094489841
1877,0.032220516124868,0.032220516124868
1878,0.00975651903813801,0.00975651903813801
1879,0.0895510914170049,0.0895510914170049
